,year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day,cluster
949,2017,Chon Buri,14-Oct,0,0,1,0,0,0,0,126,73.0,29.0,15.9,38.1,1462.6,111,3
950,2017,Chon Buri,15-24,0,0,0,1,0,0,0,199,73.0,29.0,15.9,38.1,1462.6,111,3
951,2017,Chanthaburi,60,0,0,0,0,0,0,1,14,79.1,28.0,16.0,36.5,3681.6,177,2
952,2017,Chanthaburi,0-4,1,0,0,0,0,0,0,27,79.1,28.0,16.0,36.5,3681.6,177,2
953,2017,Chanthaburi,9-May,0,1,0,0,0,0,0,54,79.1,28.0,16.0,36.5,3681.6,177,2
954,2017,Chanthaburi,25-34,0,0,0,0,1,0,0,57,79.1,28.0,16.0,36.5,3681.6,177,2
955,2017,Chanthaburi,14-Oct,0,0,1,0,0,0,0,64,79.1,28.0,16.0,36.5,3681.6,177,2
956,2017,Chanthaburi,35-59,0,0,0,0,0,1,0,71,79.1,28.0,16.0,36.5,3681.6,177,2
957,2017,Chanthaburi,15-24,0,0,0,1,0,0,0,72,79.1,28.0,16.0,36.5,3681.6,177,2
958,2017,Prachin Buri,60,0,0,0,0,0,0,1,20,74.2,28.9,16.2,39.6,1895.3,130,3
959,2017,Prachin Buri,0-4,1,0,0,0,0,0,0,28,74.2,28.9,16.2,39.6,1895.3,130,3
960,2017,Prachin Buri,25-34,0,0,0,0,1,0,0,69,74.2,28.9,16.2,39.6,1895.3,130,3
961,2017,Prachin Buri,35-59,0,0,0,0,0,1,0,74,74.2,28.9,16.2,39.6,1895.3,130,3
962,2017,Prachin Buri,9-May,0,1,0,0,0,0,0,76,74.2,28.9,16.2,39.6,1895.3,130,3
963,2017,Prachin Buri,14-Oct,0,0,1,0,0,0,0,91,74.2,28.9,16.2,39.6,1895.3,130,3
964,2017,Prachin Buri,15-24,0,0,0,1,0,0,0,109,74.2,28.9,16.2,39.6,1895.3,130,3
965,2017,Samut Prakan,0-4,1,0,0,0,0,0,0,43,75.4,28.8,16.6,36.0,1650.9,97,3
966,2017,Samut Prakan,60,0,0,0,0,0,0,1,45,75.4,28.8,16.6,36.0,1650.9,97,3
967,2017,Samut Prakan,9-May,0,1,0,0,0,0,0,99,75.4,28.8,16.6,36.0,1650.9,97,3
968,2017,Samut Prakan,25-34,0,0,0,0,1,0,0,102,75.4,28.8,16.6,36.0,1650.9,97,3
969,2017,Samut Prakan,35-59,0,0,0,0,0,1,0,129,75.4,28.8,16.6,36.0,1650.9,97,3
970,2017,Samut Prakan,14-Oct,0,0,1,0,0,0,0,188,75.4,28.8,16.6,36.0,1650.9,97,3
971,2017,Samut Prakan,15-24,0,0,0,1,0,0,0,244,75.4,28.8,16.6,36.0,1650.9,97,3
972,2017,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,11,76.9,27.8,17.0,38.5,1474.5,112,3
973,2017,Rayong,60,0,0,0,0,0,0,1,20,78.0,28.3,17.0,34.5,1659.2,143,3
974,2017,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,21,76.9,27.8,17.0,38.5,1474.5,112,3
975,2017,Rayong,0-4,1,0,0,0,0,0,0,29,78.0,28.3,17.0,34.5,1659.2,143,3
976,2017,Prachuap Khiri Khan,9-May,0,1,0,0,0,0,0,52,76.9,27.8,17.0,38.5,1474.5,112,3
977,2017,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,61,76.9,27.8,17.0,38.5,1474.5,112,3
978,2017,Rayong,9-May,0,1,0,0,0,0,0,69,78.0,28.3,17.0,34.5,1659.2,143,3
979,2017,Prachuap Khiri Khan,14-Oct,0,0,1,0,0,0,0,70,76.9,27.8,17.0,38.5,1474.5,112,3
980,2017,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,73,76.9,27.8,17.0,38.5,1474.5,112,3
981,2017,Rayong,14-Oct,0,0,1,0,0,0,0,100,78.0,28.3,17.0,34.5,1659.2,143,3
982,2017,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,109,76.9,27.8,17.0,38.5,1474.5,112,3
983,2017,Rayong,35-59,0,0,0,0,0,1,0,119,78.0,28.3,17.0,34.5,1659.2,143,3
984,2017,Rayong,25-34,0,0,0,0,1,0,0,130,78.0,28.3,17.0,34.5,1659.2,143,3
985,2017,Rayong,15-24,0,0,0,1,0,0,0,170,78.0,28.3,17.0,34.5,1659.2,143,3
986,2017,Chumphon,60,0,0,0,0,0,0,1,6,81.9,27.3,17.7,36.8,2489.0,169,0
987,2017,Chumphon,0-4,1,0,0,0,0,0,0,17,81.9,27.3,17.7,36.8,2489.0,169,0
988,2017,Chumphon,9-May,0,1,0,0,0,0,0,52,81.9,27.3,17.7,36.8,2489.0,169,0
989,2017,Chumphon,25-34,0,0,0,0,1,0,0,55,81.9,27.3,17.7,36.8,2489.0,169,0
990,2017,Chumphon,35-59,0,0,0,0,0,1,0,56,81.9,27.3,17.7,36.8,2489.0,169,0
991,2017,Chumphon,14-Oct,0,0,1,0,0,0,0,72,81.9,27.3,17.7,36.8,2489.0,169,0
992,2017,Chumphon,15-24,0,0,0,1,0,0,0,78,81.9,27.3,17.7,36.8,2489.0,169,0
993,2017,Krabi,60,0,0,0,0,0,0,1,10,84.9,26.8,18.0,36.6,2711.2,187,0
994,2017,Krabi,0-4,1,0,0,0,0,0,0,43,84.9,26.8,18.0,36.6,2711.2,187,0
995,2017,Krabi,35-59,0,0,0,0,0,1,0,51,84.9,26.8,18.0,36.6,2711.2,187,0
996,2017,Krabi,25-34,0,0,0,0,1,0,0,63,84.9,26.8,18.0,36.6,2711.2,187,0
997,2017,Krabi,9-May,0,1,0,0,0,0,0,101,84.9,26.8,18.0,36.6,2711.2,187,0
998,2017,Krabi,14-Oct,0,0,1,0,0,0,0,112,84.9,26.8,18.0,36.6,2711.2,187,0
999,2017,Krabi,15-24,0,0,0,1,0,0,0,135,84.9,26.8,18.0,36.6,2711.2,187,0
1000,2017,Surat Thani,60,0,0,0,0,0,0,1,5,84.8,27.1,18.5,37.5,1631.8,185,3
1001,2017,Surat Thani,35-59,0,0,0,0,0,1,0,80,84.8,27.1,18.5,37.5,1631.8,185,3
1002,2017,Surat Thani,0-4,1,0,0,0,0,0,0,90,84.8,27.1,18.5,37.5,1631.8,185,3
1003,2017,Surat Thani,25-34,0,0,0,0,1,0,0,140,84.8,27.1,18.5,37.5,1631.8,185,3
1004,2017,Surat Thani,9-May,0,1,0,0,0,0,0,168,84.8,27.1,18.5,37.5,1631.8,185,3
1005,2017,Surat Thani,14-Oct,0,0,1,0,0,0,0,180,84.8,27.1,18.5,37.5,1631.8,185,3
1006,2017,Surat Thani,15-24,0,0,0,1,0,0,0,280,84.8,27.1,18.5,37.5,1631.8,185,3
1007,2017,Ranong,60,0,0,0,0,0,0,1,5,81.4,27.2,19.0,35.3,4692.8,219,4
1008,2017,Ranong,0-4,1,0,0,0,0,0,0,18,81.4,27.2,19.0,35.3,4692.8,219,4
1009,2017,Ranong,9-May,0,1,0,0,0,0,0,23,81.4,27.2,19.0,35.3,4692.8,219,4
1010,2017,Ranong,25-34,0,0,0,0,1,0,0,30,81.4,27.2,19.0,35.3,4692.8,219,4
1011,2017,Ranong,35-59,0,0,0,0,0,1,0,33,81.4,27.2,19.0,35.3,4692.8,219,4
1012,2017,Ranong,14-Oct,0,0,1,0,0,0,0,35,81.4,27.2,19.0,35.3,4692.8,219,4
1013,2017,Ranong,15-24,0,0,0,1,0,0,0,40,81.4,27.2,19.0,35.3,4692.8,219,4
1014,2017,Trat,0-4,1,0,0,0,0,0,0,5,81.6,27.6,19.1,35.5,4530.6,197,4
1015,2017,Trat,60,0,0,0,0,0,0,1,7,81.6,27.6,19.1,35.5,4530.6,197,4
1016,2017,Trat,9-May,0,1,0,0,0,0,0,10,81.6,27.6,19.1,35.5,4530.6,197,4
1017,2017,Trat,25-34,0,0,0,0,1,0,0,13,81.6,27.6,19.1,35.5,4530.6,197,4
1018,2017,Trat,14-Oct,0,0,1,0,0,0,0,15,81.6,27.6,19.1,35.5,4530.6,197,4
1019,2017,Trat,15-24,0,0,0,1,0,0,0,20,81.6,27.6,19.1,35.5,4530.6,197,4
1020,2017,Trat,35-59,0,0,0,0,0,1,0,26,81.6,27.6,19.1,35.5,4530.6,197,4
1021,2017,Narathiwat,60,0,0,0,0,0,0,1,35,82.2,27.3,19.5,35.5,4802.4,173,4
1022,2017,Narathiwat,0-4,1,0,0,0,0,0,0,91,82.2,27.3,19.5,35.5,4802.4,173,4
1023,2017,Narathiwat,9-May,0,1,0,0,0,0,0,123,82.2,27.3,19.5,35.5,4802.4,173,4
1024,2017,Narathiwat,14-Oct,0,0,1,0,0,0,0,170,82.2,27.3,19.5,35.5,4802.4,173,4
1025,2017,Narathiwat,35-59,0,0,0,0,0,1,0,176,82.2,27.3,19.5,35.5,4802.4,173,4
1026,2017,Narathiwat,25-34,0,0,0,0,1,0,0,201,82.2,27.3,19.5,35.5,4802.4,173,4
1027,2017,Narathiwat,15-24,0,0,0,1,0,0,0,295,82.2,27.3,19.5,35.5,4802.4,173,4
1028,2017,Satun,60,0,0,0,0,0,0,1,1,80.7,27.7,20.0,35.8,3039.0,201,2
1029,2017,Satun,0-4,1,0,0,0,0,0,0,6,80.7,27.7,20.0,35.8,3039.0,201,2
1030,2017,Satun,25-34,0,0,0,0,1,0,0,7,80.7,27.7,20.0,35.8,3039.0,201,2
1031,2017,Satun,35-59,0,0,0,0,0,1,0,7,80.7,27.7,20.0,35.8,3039.0,201,2
1032,2017,Satun,14-Oct,0,0,1,0,0,0,0,9,80.7,27.7,20.0,35.8,3039.0,201,2
1033,2017,Satun,9-May,0,1,0,0,0,0,0,10,80.7,27.7,20.0,35.8,3039.0,201,2
1034,2017,Satun,15-24,0,0,0,1,0,0,0,33,80.7,27.7,20.0,35.8,3039.0,201,2
1035,2017,Trang,0-4,1,0,0,0,0,0,0,10,82.7,27.4,20.3,37.0,3221.6,220,2
1036,2017,Trang,60,0,0,0,0,0,0,1,13,82.7,27.4,20.3,37.0,3221.6,220,2
1037,2017,Trang,9-May,0,1,0,0,0,0,0,22,82.7,27.4,20.3,37.0,3221.6,220,2
1038,2017,Trang,35-59,0,0,0,0,0,1,0,57,82.7,27.4,20.3,37.0,3221.6,220,2
1039,2017,Trang,25-34,0,0,0,0,1,0,0,71,82.7,27.4,20.3,37.0,3221.6,220,2
1040,2017,Trang,14-Oct,0,0,1,0,0,0,0,76,82.7,27.4,20.3,37.0,3221.6,220,2
1041,2017,Trang,15-24,0,0,0,1,0,0,0,102,82.7,27.4,20.3,37.0,3221.6,220,2
1042,2017,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,98,84.5,27.4,20.4,36.5,4478.3,130,4
1043,2017,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,201,84.5,27.4,20.4,36.5,4478.3,130,4
1044,2017,Nakhon Si Thammarat,25-34,0,0,0,0,1,0,0,340,84.5,27.4,20.4,36.5,4478.3,130,4
1045,2017,Nakhon Si Thammarat,35-59,0,0,0,0,0,1,0,377,84.5,27.4,20.4,36.5,4478.3,130,4
1046,2017,Nakhon Si Thammarat,9-May,0,1,0,0,0,0,0,435,84.5,27.4,20.4,36.5,4478.3,130,4
1047,2017,Nakhon Si Thammarat,14-Oct,0,0,1,0,0,0,0,610,84.5,27.4,20.4,36.5,4478.3,130,4
1048,2017,Nakhon Si Thammarat,15-24,0,0,0,1,0,0,0,823,84.5,27.4,20.4,36.5,4478.3,130,4
1049,2017,Yala,60,0,0,0,0,0,0,1,6,82.6,27.0,20.8,36.8,3667.0,199,2
1050,2017,Yala,0-4,1,0,0,0,0,0,0,30,82.6,27.0,20.8,36.8,3667.0,199,2
1051,2017,Yala,35-59,0,0,0,0,0,1,0,38,82.6,27.0,20.8,36.8,3667.0,199,2
1052,2017,Yala,25-34,0,0,0,0,1,0,0,43,82.6,27.0,20.8,36.8,3667.0,199,2
1053,2017,Yala,14-Oct,0,0,1,0,0,0,0,51,82.6,27.0,20.8,36.8,3667.0,199,2
1054,2017,Yala,9-May,0,1,0,0,0,0,0,51,82.6,27.0,20.8,36.8,3667.0,199,2
1055,2017,Yala,15-24,0,0,0,1,0,0,0,71,82.6,27.0,20.8,36.8,3667.0,199,2
1056,2017,Phatthalung,60,0,0,0,0,0,0,1,30,84.0,27.6,21.0,35.8,3596.1,186,2
1057,2017,Phatthalung,0-4,1,0,0,0,0,0,0,71,84.0,27.6,21.0,35.8,3596.1,186,2
1058,2017,Phatthalung,25-34,0,0,0,0,1,0,0,112,84.0,27.6,21.0,35.8,3596.1,186,2
1059,2017,Phatthalung,35-59,0,0,0,0,0,1,0,126,84.0,27.6,21.0,35.8,3596.1,186,2
1060,2017,Phatthalung,9-May,0,1,0,0,0,0,0,165,84.0,27.6,21.0,35.8,3596.1,186,2
1061,2017,Phatthalung,14-Oct,0,0,1,0,0,0,0,236,84.0,27.6,21.0,35.8,3596.1,186,2
1062,2017,Phatthalung,15-24,0,0,0,1,0,0,0,259,84.0,27.6,21.0,35.8,3596.1,186,2
1063,2017,Pattani,60,0,0,0,0,0,0,1,22,82.3,27.5,21.2,36.2,3093.8,177,2
1064,2017,Pattani,35-59,0,0,0,0,0,1,0,94,82.3,27.5,21.2,36.2,3093.8,177,2
1065,2017,Pattani,25-34,0,0,0,0,1,0,0,95,82.3,27.5,21.2,36.2,3093.8,177,2
1066,2017,Pattani,0-4,1,0,0,0,0,0,0,106,82.3,27.5,21.2,36.2,3093.8,177,2
1067,2017,Pattani,9-May,0,1,0,0,0,0,0,189,82.3,27.5,21.2,36.2,3093.8,177,2
1068,2017,Pattani,15-24,0,0,0,1,0,0,0,202,82.3,27.5,21.2,36.2,3093.8,177,2
1069,2017,Pattani,14-Oct,0,0,1,0,0,0,0,206,82.3,27.5,21.2,36.2,3093.8,177,2
1070,2017,Phuket,60,0,0,0,0,0,0,1,17,77.6,28.5,22.0,36.1,2766.4,193,0
1071,2017,Phuket,0-4,1,0,0,0,0,0,0,43,77.6,28.5,22.0,36.1,2766.4,193,0
1072,2017,Phuket,9-May,0,1,0,0,0,0,0,82,77.6,28.5,22.0,36.1,2766.4,193,0
1073,2017,Phuket,14-Oct,0,0,1,0,0,0,0,95,77.6,28.5,22.0,36.1,2766.4,193,0
1074,2017,Phuket,35-59,0,0,0,0,0,1,0,141,77.6,28.5,22.0,36.1,2766.4,193,0
1075,2017,Phuket,25-34,0,0,0,0,1,0,0,176,77.6,28.5,22.0,36.1,2766.4,193,0
1076,2017,Phuket,15-24,0,0,0,1,0,0,0,225,77.6,28.5,22.0,36.1,2766.4,193,0
1077,2017,Songkhla,60,0,0,0,0,0,0,1,62,79.9,27.9,22.6,36.0,3424.7,193,2
1078,2017,Songkhla,35-59,0,0,0,0,0,1,0,324,79.9,27.9,22.6,36.0,3424.7,193,2
1079,2017,Songkhla,0-4,1,0,0,0,0,0,0,333,79.9,27.9,22.6,36.0,3424.7,193,2
1080,2017,Songkhla,25-34,0,0,0,0,1,0,0,399,79.9,27.9,22.6,36.0,3424.7,193,2
1081,2017,Songkhla,9-May,0,1,0,0,0,0,0,545,79.9,27.9,22.6,36.0,3424.7,193,2
1082,2017,Songkhla,14-Oct,0,0,1,0,0,0,0,631,79.9,27.9,22.6,36.0,3424.7,193,2
1083,2017,Songkhla,15-24,0,0,0,1,0,0,0,715,79.9,27.9,22.6,36.0,3424.7,193,2
1084,2018,Mae Hong Son,0-4,1,0,0,0,0,0,0,10,77.0,25.9,8.4,40.9,1169.1,149,1
1085,2018,Mae Hong Son,60,0,0,0,0,0,0,1,39,77.0,25.9,8.4,40.9,1169.1,149,1
1086,2018,Mae Hong Son,9-May,0,1,0,0,0,0,0,43,77.0,25.9,8.4,40.9,1169.1,149,1
1087,2018,Mae Hong Son,14-Oct,0,0,1,0,0,0,0,84,77.0,25.9,8.4,40.9,1169.1,149,1
1088,2018,Mae Hong Son,25-34,0,0,0,0,1,0,0,108,77.0,25.9,8.4,40.9,1169.1,149,1
1089,2018,Mae Hong Son,15-24,0,0,0,1,0,0,0,123,77.0,25.9,8.4,40.9,1169.1,149,1
1090,2018,Mae Hong Son,35-59,0,0,0,0,0,1,0,173,77.0,25.9,8.4,40.9,1169.1,149,1
1091,2018,Nong Khai,60,0,0,0,0,0,0,1,4,72.4,27.1,10.0,41.2,1667.4,117,3
1092,2018,Nong Khai,0-4,1,0,0,0,0,0,0,8,72.4,27.1,10.0,41.2,1667.4,117,3
1093,2018,Nong Khai,25-34,0,0,0,0,1,0,0,21,72.4,27.1,10.0,41.2,1667.4,117,3
1094,2018,Nong Khai,35-59,0,0,0,0,0,1,0,25,72.4,27.1,10.0,41.2,1667.4,117,3
1095,2018,Nong Khai,14-Oct,0,0,1,0,0,0,0,39,72.4,27.1,10.0,41.2,1667.4,117,3
1096,2018,Nong Khai,9-May,0,1,0,0,0,0,0,40,72.4,27.1,10.0,41.2,1667.4,117,3
1097,2018,Nong Khai,15-24,0,0,0,1,0,0,0,52,72.4,27.1,10.0,41.2,1667.4,117,3
1098,2018,Nakhon Phanom,60,0,0,0,0,0,0,1,1,71.7,26.6,10.9,38.9,2666.9,131,0
1099,2018,Nakhon Phanom,0-4,1,0,0,0,0,0,0,10,71.7,26.6,10.9,38.9,2666.9,131,0
1100,2018,Nakhon Phanom,35-59,0,0,0,0,0,1,0,15,71.7,26.6,10.9,38.9,2666.9,131,0
1101,2018,Nakhon Phanom,25-34,0,0,0,0,1,0,0,17,71.7,26.6,10.9,38.9,2666.9,131,0
1102,2018,Nakhon Phanom,14-Oct,0,0,1,0,0,0,0,27,71.7,26.6,10.9,38.9,2666.9,131,0
1103,2018,Nakhon Phanom,9-May,0,1,0,0,0,0,0,41,71.7,26.6,10.9,38.9,2666.9,131,0
1104,2018,Nakhon Phanom,15-24,0,0,0,1,0,0,0,44,71.7,26.6,10.9,38.9,2666.9,131,0
1105,2018,Buri Ram,60,0,0,0,0,0,0,1,20,77.7,26.7,11.3,39.3,831.6,94,1
1106,2018,Kalasin,60,0,0,0,0,0,0,1,24,78.0,26.7,11.3,38.9,1108.6,130,1
1107,2018,Kalasin,0-4,1,0,0,0,0,0,0,35,78.0,26.7,11.3,38.9,1108.6,130,1
1108,2018,Kalasin,25-34,0,0,0,0,1,0,0,57,78.0,26.7,11.3,38.9,1108.6,130,1
1109,2018,Buri Ram,25-34,0,0,0,0,1,0,0,65,77.7,26.7,11.3,39.3,831.6,94,1
1110,2018,Kalasin,35-59,0,0,0,0,0,1,0,70,78.0,26.7,11.3,38.9,1108.6,130,1
1111,2018,Buri Ram,35-59,0,0,0,0,0,1,0,72,77.7,26.7,11.3,39.3,831.6,94,1
1112,2018,Buri Ram,0-4,1,0,0,0,0,0,0,113,77.7,26.7,11.3,39.3,831.6,94,1
1113,2018,Kalasin,9-May,0,1,0,0,0,0,0,134,78.0,26.7,11.3,38.9,1108.6,130,1
1114,2018,Kalasin,15-24,0,0,0,1,0,0,0,151,78.0,26.7,11.3,38.9,1108.6,130,1
1115,2018,Kalasin,14-Oct,0,0,1,0,0,0,0,182,78.0,26.7,11.3,38.9,1108.6,130,1
1116,2018,Chiang Rai,0-4,1,0,0,0,0,0,0,187,78.0,25.1,11.3,36.5,1928.5,162,3
1117,2018,Chiang Rai,60,0,0,0,0,0,0,1,218,78.0,25.1,11.3,36.5,1928.5,162,3
1118,2018,Chiang Rai,9-May,0,1,0,0,0,0,0,297,78.0,25.1,11.3,36.5,1928.5,162,3
1119,2018,Buri Ram,15-24,0,0,0,1,0,0,0,298,77.7,26.7,11.3,39.3,831.6,94,1
1120,2018,Chiang Rai,14-Oct,0,0,1,0,0,0,0,347,78.0,25.1,11.3,36.5,1928.5,162,3
1121,2018,Buri Ram,9-May,0,1,0,0,0,0,0,420,77.7,26.7,11.3,39.3,831.6,94,1
1122,2018,Buri Ram,14-Oct,0,0,1,0,0,0,0,491,77.7,26.7,11.3,39.3,831.6,94,1
1123,2018,Chiang Rai,25-34,0,0,0,0,1,0,0,508,78.0,25.1,11.3,36.5,1928.5,162,3
1124,2018,Chiang Rai,15-24,0,0,0,1,0,0,0,588,78.0,25.1,11.3,36.5,1928.5,162,3
1125,2018,Chiang Rai,35-59,0,0,0,0,0,1,0,793,78.0,25.1,11.3,36.5,1928.5,162,3
1126,2018,Sakon Nakhon,60,0,0,0,0,0,0,1,4,73.9,26.4,11.4,39.5,1560.0,125,3
1127,2018,Sakon Nakhon,0-4,1,0,0,0,0,0,0,16,73.9,26.4,11.4,39.5,1560.0,125,3
1128,2018,Sakon Nakhon,25-34,0,0,0,0,1,0,0,29,73.9,26.4,11.4,39.5,1560.0,125,3
1129,2018,Sakon Nakhon,35-59,0,0,0,0,0,1,0,30,73.9,26.4,11.4,39.5,1560.0,125,3
1130,2018,Sakon Nakhon,14-Oct,0,0,1,0,0,0,0,60,73.9,26.4,11.4,39.5,1560.0,125,3
1131,2018,Sakon Nakhon,9-May,0,1,0,0,0,0,0,60,73.9,26.4,11.4,39.5,1560.0,125,3
1132,2018,Sakon Nakhon,15-24,0,0,0,1,0,0,0,69,73.9,26.4,11.4,39.5,1560.0,125,3
1133,2018,Lamphun,0-4,1,0,0,0,0,0,0,4,74.8,26.6,11.5,39.8,1121.2,104,1
1134,2018,Mukdahan,60,0,0,0,0,0,0,1,5,73.3,26.8,11.5,39.6,1929.0,116,3
1135,2018,Mukdahan,60,0,0,0,0,0,0,1,5,73.3,26.8,11.5,39.6,1929.0,130,3
1136,2018,Mukdahan,0-4,1,0,0,0,0,0,0,10,73.3,26.8,11.5,39.6,1929.0,116,3
1137,2018,Mukdahan,0-4,1,0,0,0,0,0,0,10,73.3,26.8,11.5,39.6,1929.0,130,3
1138,2018,Lamphun,9-May,0,1,0,0,0,0,0,16,74.8,26.6,11.5,39.8,1121.2,104,1
1139,2018,Mukdahan,25-34,0,0,0,0,1,0,0,26,73.3,26.8,11.5,39.6,1929.0,116,3
1140,2018,Mukdahan,25-34,0,0,0,0,1,0,0,26,73.3,26.8,11.5,39.6,1929.0,130,3
1141,2018,Lamphun,60,0,0,0,0,0,0,1,28,74.8,26.6,11.5,39.8,1121.2,104,1
1142,2018,Lamphun,14-Oct,0,0,1,0,0,0,0,30,74.8,26.6,11.5,39.8,1121.2,104,1
1143,2018,Mukdahan,35-59,0,0,0,0,0,1,0,33,73.3,26.8,11.5,39.6,1929.0,116,3
1144,2018,Mukdahan,35-59,0,0,0,0,0,1,0,33,73.3,26.8,11.5,39.6,1929.0,130,3
1145,2018,Mukdahan,9-May,0,1,0,0,0,0,0,36,73.3,26.8,11.5,39.6,1929.0,116,3
1146,2018,Mukdahan,9-May,0,1,0,0,0,0,0,36,73.3,26.8,11.5,39.6,1929.0,130,3
1147,2018,Lamphun,15-24,0,0,0,1,0,0,0,46,74.8,26.6,11.5,39.8,1121.2,104,1
1148,2018,Lamphun,25-34,0,0,0,0,1,0,0,47,74.8,26.6,11.5,39.8,1121.2,104,1
1149,2018,Mukdahan,15-24,0,0,0,1,0,0,0,50,73.3,26.8,11.5,39.6,1929.0,116,3
1150,2018,Mukdahan,15-24,0,0,0,1,0,0,0,50,73.3,26.8,11.5,39.6,1929.0,130,3
1151,2018,Mukdahan,14-Oct,0,0,1,0,0,0,0,71,73.3,26.8,11.5,39.6,1929.0,116,3
1152,2018,Mukdahan,14-Oct,0,0,1,0,0,0,0,71,73.3,26.8,11.5,39.6,1929.0,130,3
1153,2018,Lamphun,35-59,0,0,0,0,0,1,0,85,74.8,26.6,11.5,39.8,1121.2,104,1
1154,2018,Maha Sarakham,60,0,0,0,0,0,0,1,4,73.3,27.5,11.6,40.3,1225.1,102,1
1155,2018,Udon Thani,60,0,0,0,0,0,0,1,10,73.9,27.0,11.6,39.1,1423.7,130,3
1156,2018,Roi Et,60,0,0,0,0,0,0,1,16,72.7,27.4,11.6,40.0,1224.6,130,1
1157,2018,Udon Thani,0-4,1,0,0,0,0,0,0,25,73.9,27.0,11.6,39.1,1423.7,130,3
1158,2018,Maha Sarakham,35-59,0,0,0,0,0,1,0,42,73.3,27.5,11.6,40.3,1225.1,102,1
1159,2018,Udon Thani,35-59,0,0,0,0,0,1,0,46,73.9,27.0,11.6,39.1,1423.7,130,3
1160,2018,Maha Sarakham,25-34,0,0,0,0,1,0,0,48,73.3,27.5,11.6,40.3,1225.1,102,1
1161,2018,Maha Sarakham,0-4,1,0,0,0,0,0,0,52,73.3,27.5,11.6,40.3,1225.1,102,1
1162,2018,Udon Thani,25-34,0,0,0,0,1,0,0,55,73.9,27.0,11.6,39.1,1423.7,130,3
1163,2018,Roi Et,0-4,1,0,0,0,0,0,0,71,72.7,27.4,11.6,40.0,1224.6,130,1
1164,2018,Udon Thani,9-May,0,1,0,0,0,0,0,71,73.9,27.0,11.6,39.1,1423.7,130,3
1165,2018,Roi Et,35-59,0,0,0,0,0,1,0,88,72.7,27.4,11.6,40.0,1224.6,130,1
1166,2018,Roi Et,25-34,0,0,0,0,1,0,0,100,72.7,27.4,11.6,40.0,1224.6,130,1
1167,2018,Udon Thani,14-Oct,0,0,1,0,0,0,0,108,73.9,27.0,11.6,39.1,1423.7,130,3
1168,2018,Udon Thani,15-24,0,0,0,1,0,0,0,109,73.9,27.0,11.6,39.1,1423.7,130,3
1169,2018,Maha Sarakham,15-24,0,0,0,1,0,0,0,153,73.3,27.5,11.6,40.3,1225.1,102,1
1170,2018,Maha Sarakham,9-May,0,1,0,0,0,0,0,159,73.3,27.5,11.6,40.3,1225.1,102,1
1171,2018,Maha Sarakham,14-Oct,0,0,1,0,0,0,0,213,73.3,27.5,11.6,40.3,1225.1,102,1
1172,2018,Roi Et,9-May,0,1,0,0,0,0,0,328,72.7,27.4,11.6,40.0,1224.6,130,1
1173,2018,Roi Et,15-24,0,0,0,1,0,0,0,376,72.7,27.4,11.6,40.0,1224.6,130,1
1174,2018,Roi Et,14-Oct,0,0,1,0,0,0,0,411,72.7,27.4,11.6,40.0,1224.6,130,1
1175,2018,Khon Kaen,60,0,0,0,0,0,0,1,20,71.7,27.0,11.7,39.3,1304.8,112,1
1176,2018,Khon Kaen,0-4,1,0,0,0,0,0,0,96,71.7,27.0,11.7,39.3,1304.8,112,1
1177,2018,Khon Kaen,35-59,0,0,0,0,0,1,0,106,71.7,27.0,11.7,39.3,1304.8,112,1
1178,2018,Khon Kaen,25-34,0,0,0,0,1,0,0,145,71.7,27.0,11.7,39.3,1304.8,112,1
1179,2018,Khon Kaen,9-May,0,1,0,0,0,0,0,314,71.7,27.0,11.7,39.3,1304.8,112,1
1180,2018,Khon Kaen,15-24,0,0,0,1,0,0,0,328,71.7,27.0,11.7,39.3,1304.8,112,1
1181,2018,Khon Kaen,14-Oct,0,0,1,0,0,0,0,365,71.7,27.0,11.7,39.3,1304.8,112,1
1182,2018,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,5,75.6,27.0,11.8,39.0,1308.7,123,1
1183,2018,Nong Bua Lam Phu,25-34,0,0,0,0,1,0,0,20,75.6,27.0,11.8,39.0,1308.7,123,1
1184,2018,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,24,75.6,27.0,11.8,39.0,1308.7,123,1
1185,2018,Nong Bua Lam Phu,35-59,0,0,0,0,0,1,0,24,75.6,27.0,11.8,39.0,1308.7,123,1
1186,2018,Ubon Ratchathani,60,0,0,0,0,0,0,1,48,71.1,27.6,11.8,39.1,1731.6,130,3
1187,2018,Surin,60,0,0,0,0,0,0,1,49,72.4,27.5,11.8,39.2,1125.1,111,1
1188,2018,Nong Bua Lam Phu,9-May,0,1,0,0,0,0,0,67,75.6,27.0,11.8,39.0,1308.7,123,1
