,year,Province,AgeGroup,ag_0-4,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_5-9,ag_60,patient_count
1694,2019,Chon Buri,0-4,1,0,0,0,0,0,0,199
1695,2019,Chon Buri,10-14,0,1,0,0,0,0,0,708
1696,2019,Chon Buri,15-24,0,0,1,0,0,0,0,1109
1697,2019,Chon Buri,25-34,0,0,0,1,0,0,0,629
1698,2019,Chon Buri,35-59,0,0,0,0,1,0,0,535
1699,2019,Chon Buri,5-9,0,0,0,0,0,1,0,494
1700,2019,Chon Buri,60,0,0,0,0,0,0,1,89
1701,2019,Chumphon,0-4,1,0,0,0,0,0,0,30
1702,2019,Chumphon,10-14,0,1,0,0,0,0,0,142
1703,2019,Chumphon,15-24,0,0,1,0,0,0,0,151
1704,2019,Chumphon,25-34,0,0,0,1,0,0,0,82
1705,2019,Chumphon,35-59,0,0,0,0,1,0,0,99
1706,2019,Chumphon,5-9,0,0,0,0,0,1,0,73
1707,2019,Chumphon,60,0,0,0,0,0,0,1,16
1708,2019,Kalasin,0-4,1,0,0,0,0,0,0,68
1709,2019,Kalasin,10-14,0,1,0,0,0,0,0,380
1710,2019,Kalasin,15-24,0,0,1,0,0,0,0,356
1711,2019,Kalasin,25-34,0,0,0,1,0,0,0,94
1712,2019,Kalasin,35-59,0,0,0,0,1,0,0,128
1713,2019,Kalasin,5-9,0,0,0,0,0,1,0,269
1714,2019,Kalasin,60,0,0,0,0,0,0,1,34
1715,2019,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,30
1716,2019,Kamphaeng Phet,10-14,0,1,0,0,0,0,0,125
1717,2019,Kamphaeng Phet,15-24,0,0,1,0,0,0,0,149
1718,2019,Kamphaeng Phet,25-34,0,0,0,1,0,0,0,52
1719,2019,Kamphaeng Phet,35-59,0,0,0,0,1,0,0,40
1720,2019,Kamphaeng Phet,5-9,0,0,0,0,0,1,0,84
1721,2019,Kamphaeng Phet,60,0,0,0,0,0,0,1,7
1722,2019,Kanchanaburi,0-4,1,0,0,0,0,0,0,59
1723,2019,Kanchanaburi,10-14,0,1,0,0,0,0,0,244
1724,2019,Kanchanaburi,15-24,0,0,1,0,0,0,0,186
1725,2019,Kanchanaburi,25-34,0,0,0,1,0,0,0,111
1726,2019,Kanchanaburi,35-59,0,0,0,0,1,0,0,104
1727,2019,Kanchanaburi,5-9,0,0,0,0,0,1,0,181
1728,2019,Kanchanaburi,60,0,0,0,0,0,0,1,18
1729,2019,Khon Kaen,0-4,1,0,0,0,0,0,0,231
1730,2019,Khon Kaen,10-14,0,1,0,0,0,0,0,1026
1731,2019,Khon Kaen,15-24,0,0,1,0,0,0,0,915
1732,2019,Khon Kaen,25-34,0,0,0,1,0,0,0,317
1733,2019,Khon Kaen,35-59,0,0,0,0,1,0,0,236
1734,2019,Khon Kaen,5-9,0,0,0,0,0,1,0,774
1735,2019,Khon Kaen,60,0,0,0,0,0,0,1,51
1736,2019,Krabi,0-4,1,0,0,0,0,0,0,52
1737,2019,Krabi,10-14,0,1,0,0,0,0,0,111
1738,2019,Krabi,15-24,0,0,1,0,0,0,0,135
1739,2019,Krabi,25-34,0,0,0,1,0,0,0,94
1740,2019,Krabi,35-59,0,0,0,0,1,0,0,91
1741,2019,Krabi,5-9,0,0,0,0,0,1,0,99
1742,2019,Krabi,60,0,0,0,0,0,0,1,15
1743,2019,Lampang,0-4,1,0,0,0,0,0,0,48
1744,2019,Lampang,10-14,0,1,0,0,0,0,0,156
1745,2019,Lampang,15-24,0,0,1,0,0,0,0,222
1746,2019,Lampang,25-34,0,0,0,1,0,0,0,130
1747,2019,Lampang,35-59,0,0,0,0,1,0,0,152
1748,2019,Lampang,5-9,0,0,0,0,0,1,0,114
1749,2019,Lampang,60,0,0,0,0,0,0,1,59
1750,2019,Lamphun,0-4,1,0,0,0,0,0,0,10
1751,2019,Lamphun,10-14,0,1,0,0,0,0,0,26
1752,2019,Lamphun,15-24,0,0,1,0,0,0,0,80
1753,2019,Lamphun,25-34,0,0,0,1,0,0,0,70
1754,2019,Lamphun,35-59,0,0,0,0,1,0,0,93
1755,2019,Lamphun,5-9,0,0,0,0,0,1,0,22
1756,2019,Lamphun,60,0,0,0,0,0,0,1,32
1757,2019,Loei,0-4,1,0,0,0,0,0,0,117
1758,2019,Loei,10-14,0,1,0,0,0,0,0,448
1759,2019,Loei,15-24,0,0,1,0,0,0,0,473
1760,2019,Loei,25-34,0,0,0,1,0,0,0,192
1761,2019,Loei,35-59,0,0,0,0,1,0,0,184
1762,2019,Loei,5-9,0,0,0,0,0,1,0,288
1763,2019,Loei,60,0,0,0,0,0,0,1,53
1764,2019,Lop Buri,0-4,1,0,0,0,0,0,0,100
1765,2019,Lop Buri,10-14,0,1,0,0,0,0,0,298
1766,2019,Lop Buri,15-24,0,0,1,0,0,0,0,328
1767,2019,Lop Buri,25-34,0,0,0,1,0,0,0,107
1768,2019,Lop Buri,35-59,0,0,0,0,1,0,0,128
1769,2019,Lop Buri,5-9,0,0,0,0,0,1,0,295
1770,2019,Lop Buri,60,0,0,0,0,0,0,1,24
1771,2019,Mae Hong Son,0-4,1,0,0,0,0,0,0,8
1772,2019,Mae Hong Son,10-14,0,1,0,0,0,0,0,49
1773,2019,Mae Hong Son,15-24,0,0,1,0,0,0,0,91
1774,2019,Mae Hong Son,25-34,0,0,0,1,0,0,0,82
1775,2019,Mae Hong Son,35-59,0,0,0,0,1,0,0,125
1776,2019,Mae Hong Son,5-9,0,0,0,0,0,1,0,22
1777,2019,Mae Hong Son,60,0,0,0,0,0,0,1,38
1778,2019,Maha Sarakham,0-4,1,0,0,0,0,0,0,89
1779,2019,Maha Sarakham,10-14,0,1,0,0,0,0,0,409
1780,2019,Maha Sarakham,15-24,0,0,1,0,0,0,0,344
1781,2019,Maha Sarakham,25-34,0,0,0,1,0,0,0,104
1782,2019,Maha Sarakham,35-59,0,0,0,0,1,0,0,57
1783,2019,Maha Sarakham,5-9,0,0,0,0,0,1,0,337
1784,2019,Maha Sarakham,60,0,0,0,0,0,0,1,15
1785,2019,Mukdahan,0-4,1,0,0,0,0,0,0,32
1786,2019,Mukdahan,10-14,0,1,0,0,0,0,0,220
1787,2019,Mukdahan,15-24,0,0,1,0,0,0,0,210
1788,2019,Mukdahan,25-34,0,0,0,1,0,0,0,81
1789,2019,Mukdahan,35-59,0,0,0,0,1,0,0,79
1790,2019,Mukdahan,5-9,0,0,0,0,0,1,0,150
1791,2019,Mukdahan,60,0,0,0,0,0,0,1,16
1792,2019,Nakhon Nayok,0-4,1,0,0,0,0,0,0,13
1793,2019,Nakhon Nayok,10-14,0,1,0,0,0,0,0,70
1794,2019,Nakhon Nayok,15-24,0,0,1,0,0,0,0,103
1795,2019,Nakhon Nayok,25-34,0,0,0,1,0,0,0,55
1796,2019,Nakhon Nayok,35-59,0,0,0,0,1,0,0,49
1797,2019,Nakhon Nayok,5-9,0,0,0,0,0,1,0,53
1798,2019,Nakhon Nayok,60,0,0,0,0,0,0,1,11
1799,2019,Nakhon Pathom,0-4,1,0,0,0,0,0,0,138
1800,2019,Nakhon Pathom,10-14,0,1,0,0,0,0,0,439
1801,2019,Nakhon Pathom,15-24,0,0,1,0,0,0,0,667
1802,2019,Nakhon Pathom,25-34,0,0,0,1,0,0,0,343
1803,2019,Nakhon Pathom,35-59,0,0,0,0,1,0,0,386
1804,2019,Nakhon Pathom,5-9,0,0,0,0,0,1,0,283
1805,2019,Nakhon Pathom,60,0,0,0,0,0,0,1,106
1806,2019,Nakhon Phanom,0-4,1,0,0,0,0,0,0,44
1807,2019,Nakhon Phanom,10-14,0,1,0,0,0,0,0,302
1808,2019,Nakhon Phanom,15-24,0,0,1,0,0,0,0,238
1809,2019,Nakhon Phanom,25-34,0,0,0,1,0,0,0,101
1810,2019,Nakhon Phanom,35-59,0,0,0,0,1,0,0,149
1811,2019,Nakhon Phanom,5-9,0,0,0,0,0,1,0,176
1812,2019,Nakhon Phanom,60,0,0,0,0,0,0,1,28
1813,2019,Nakhon Ratchasima,0-4,1,0,0,0,0,0,0,759
1814,2019,Nakhon Ratchasima,10-14,0,1,0,0,0,0,0,2546
1815,2019,Nakhon Ratchasima,15-24,0,0,1,0,0,0,0,2413
1816,2019,Nakhon Ratchasima,25-34,0,0,0,1,0,0,0,883
1817,2019,Nakhon Ratchasima,35-59,0,0,0,0,1,0,0,793
1818,2019,Nakhon Ratchasima,5-9,0,0,0,0,0,1,0,2112
1819,2019,Nakhon Ratchasima,60,0,0,0,0,0,0,1,213
1820,2019,Nakhon Sawan,0-4,1,0,0,0,0,0,0,122
1821,2019,Nakhon Sawan,10-14,0,1,0,0,0,0,0,336
1822,2019,Nakhon Sawan,15-24,0,0,1,0,0,0,0,349
1823,2019,Nakhon Sawan,25-34,0,0,0,1,0,0,0,172
1824,2019,Nakhon Sawan,35-59,0,0,0,0,1,0,0,150
1825,2019,Nakhon Sawan,5-9,0,0,0,0,0,1,0,233
1826,2019,Nakhon Sawan,60,0,0,0,0,0,0,1,35
1827,2019,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,284
1828,2019,Nakhon Si Thammarat,10-14,0,1,0,0,0,0,0,941
1829,2019,Nakhon Si Thammarat,15-24,0,0,1,0,0,0,0,1267
1830,2019,Nakhon Si Thammarat,25-34,0,0,0,1,0,0,0,532
1831,2019,Nakhon Si Thammarat,35-59,0,0,0,0,1,0,0,531
1832,2019,Nakhon Si Thammarat,5-9,0,0,0,0,0,1,0,704
1833,2019,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,129
1834,2019,Nan,0-4,1,0,0,0,0,0,0,2
1835,2019,Nan,10-14,0,1,0,0,0,0,0,47
1836,2019,Nan,15-24,0,0,1,0,0,0,0,86
1837,2019,Nan,25-34,0,0,0,1,0,0,0,82
1838,2019,Nan,35-59,0,0,0,0,1,0,0,154
1839,2019,Nan,5-9,0,0,0,0,0,1,0,22
1840,2019,Nan,60,0,0,0,0,0,0,1,56
1841,2019,Narathiwat,0-4,1,0,0,0,0,0,0,103
1842,2019,Narathiwat,10-14,0,1,0,0,0,0,0,317
1843,2019,Narathiwat,15-24,0,0,1,0,0,0,0,556
1844,2019,Narathiwat,25-34,0,0,0,1,0,0,0,394
1845,2019,Narathiwat,35-59,0,0,0,0,1,0,0,376
1846,2019,Narathiwat,5-9,0,0,0,0,0,1,0,269
1847,2019,Narathiwat,60,0,0,0,0,0,0,1,85
1848,2019,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,42
1849,2019,Nong Bua Lam Phu,10-14,0,1,0,0,0,0,0,143
1850,2019,Nong Bua Lam Phu,15-24,0,0,1,0,0,0,0,114
1851,2019,Nong Bua Lam Phu,25-34,0,0,0,1,0,0,0,31
1852,2019,Nong Bua Lam Phu,35-59,0,0,0,0,1,0,0,24
1853,2019,Nong Bua Lam Phu,5-9,0,0,0,0,0,1,0,110
1854,2019,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,2
1855,2019,Nong Khai,0-4,1,0,0,0,0,0,0,28
1856,2019,Nong Khai,10-14,0,1,0,0,0,0,0,198
1857,2019,Nong Khai,15-24,0,0,1,0,0,0,0,192
1858,2019,Nong Khai,25-34,0,0,0,1,0,0,0,89
1859,2019,Nong Khai,35-59,0,0,0,0,1,0,0,82
1860,2019,Nong Khai,5-9,0,0,0,0,0,1,0,135
1861,2019,Nong Khai,60,0,0,0,0,0,0,1,14
1862,2019,Nonthaburi,0-4,1,0,0,0,0,0,0,65
1863,2019,Nonthaburi,10-14,0,1,0,0,0,0,0,196
1864,2019,Nonthaburi,15-24,0,0,1,0,0,0,0,393
1865,2019,Nonthaburi,25-34,0,0,0,1,0,0,0,280
1866,2019,Nonthaburi,35-59,0,0,0,0,1,0,0,323
1867,2019,Nonthaburi,5-9,0,0,0,0,0,1,0,126
1868,2019,Nonthaburi,60,0,0,0,0,0,0,1,103
1869,2019,Pathum Thani,0-4,1,0,0,0,0,0,0,33
1870,2019,Pathum Thani,10-14,0,1,0,0,0,0,0,131
1871,2019,Pathum Thani,15-24,0,0,1,0,0,0,0,190
1872,2019,Pathum Thani,25-34,0,0,0,1,0,0,0,102
1873,2019,Pathum Thani,35-59,0,0,0,0,1,0,0,90
1874,2019,Pathum Thani,5-9,0,0,0,0,0,1,0,78
1875,2019,Pathum Thani,60,0,0,0,0,0,0,1,20
1876,2019,Pattani,0-4,1,0,0,0,0,0,0,106
1877,2019,Pattani,10-14,0,1,0,0,0,0,0,278
1878,2019,Pattani,15-24,0,0,1,0,0,0,0,301
1879,2019,Pattani,25-34,0,0,0,1,0,0,0,132
1880,2019,Pattani,35-59,0,0,0,0,1,0,0,142
1881,2019,Pattani,5-9,0,0,0,0,0,1,0,281
1882,2019,Pattani,60,0,0,0,0,0,0,1,45
1883,2019,Phang-nga,0-4,1,0,0,0,0,0,0,65
1884,2019,Phang-nga,10-14,0,1,0,0,0,0,0,125
1885,2019,Phang-nga,15-24,0,0,1,0,0,0,0,149
1886,2019,Phang-nga,25-34,0,0,0,1,0,0,0,80
1887,2019,Phang-nga,35-59,0,0,0,0,1,0,0,128
1888,2019,Phang-nga,5-9,0,0,0,0,0,1,0,136
1889,2019,Phang-nga,60,0,0,0,0,0,0,1,29
1890,2019,Phatthalung,0-4,1,0,0,0,0,0,0,57
1891,2019,Phatthalung,10-14,0,1,0,0,0,0,0,206
1892,2019,Phatthalung,15-24,0,0,1,0,0,0,0,239
1893,2019,Phatthalung,25-34,0,0,0,1,0,0,0,107
1894,2019,Phatthalung,35-59,0,0,0,0,1,0,0,131
1895,2019,Phatthalung,5-9,0,0,0,0,0,1,0,134
1896,2019,Phatthalung,60,0,0,0,0,0,0,1,24
1897,2019,Phayao,0-4,1,0,0,0,0,0,0,14
1898,2019,Phayao,10-14,0,1,0,0,0,0,0,44
1899,2019,Phayao,15-24,0,0,1,0,0,0,0,67
1900,2019,Phayao,25-34,0,0,0,1,0,0,0,66
1901,2019,Phayao,35-59,0,0,0,0,1,0,0,126
1902,2019,Phayao,5-9,0,0,0,0,0,1,0,27
1903,2019,Phayao,60,0,0,0,0,0,0,1,65
1904,2019,Phetchabun,0-4,1,0,0,0,0,0,0,149
1905,2019,Phetchabun,10-14,0,1,0,0,0,0,0,748
1906,2019,Phetchabun,15-24,0,0,1,0,0,0,0,553
1907,2019,Phetchabun,25-34,0,0,0,1,0,0,0,158
1908,2019,Phetchabun,35-59,0,0,0,0,1,0,0,149
1909,2019,Phetchabun,5-9,0,0,0,0,0,1,0,489
1910,2019,Phetchabun,60,0,0,0,0,0,0,1,28
1911,2019,Phetchaburi,0-4,1,0,0,0,0,0,0,95
1912,2019,Phetchaburi,10-14,0,1,0,0,0,0,0,159
1913,2019,Phetchaburi,15-24,0,0,1,0,0,0,0,232
1914,2019,Phetchaburi,25-34,0,0,0,1,0,0,0,149
1915,2019,Phetchaburi,35-59,0,0,0,0,1,0,0,123
1916,2019,Phetchaburi,5-9,0,0,0,0,0,1,0,173
1917,2019,Phetchaburi,60,0,0,0,0,0,0,1,42
1918,2019,Phichit,0-4,1,0,0,0,0,0,0,19
1919,2019,Phichit,10-14,0,1,0,0,0,0,0,60
1920,2019,Phichit,15-24,0,0,1,0,0,0,0,88
1921,2019,Phichit,25-34,0,0,0,1,0,0,0,43
1922,2019,Phichit,35-59,0,0,0,0,1,0,0,47
1923,2019,Phichit,5-9,0,0,0,0,0,1,0,61
1924,2019,Phichit,60,0,0,0,0,0,0,1,5
1925,2019,Phitsanulok,0-4,1,0,0,0,0,0,0,31
1926,2019,Phitsanulok,10-14,0,1,0,0,0,0,0,115
1927,2019,Phitsanulok,15-24,0,0,1,0,0,0,0,206
1928,2019,Phitsanulok,25-34,0,0,0,1,0,0,0,119
1929,2019,Phitsanulok,35-59,0,0,0,0,1,0,0,106
1930,2019,Phitsanulok,5-9,0,0,0,0,0,1,0,85
1931,2019,Phitsanulok,60,0,0,0,0,0,0,1,30
1932,2019,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,30
1933,2019,Phra Nakhon Si Ayutthaya,10-14,0,1,0,0,0,0,0,132
1934,2019,Phra Nakhon Si Ayutthaya,15-24,0,0,1,0,0,0,0,220
1935,2019,Phra Nakhon Si Ayutthaya,25-34,0,0,0,1,0,0,0,105
1936,2019,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,1,0,0,112
1937,2019,Phra Nakhon Si Ayutthaya,5-9,0,0,0,0,0,1,0,76
1938,2019,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,28
1939,2019,Phrae,0-4,1,0,0,0,0,0,0,6
1940,2019,Phrae,10-14,0,1,0,0,0,0,0,64
1941,2019,Phrae,15-24,0,0,1,0,0,0,0,86
1942,2019,Phrae,25-34,0,0,0,1,0,0,0,83
1943,2019,Phrae,35-59,0,0,0,0,1,0,0,111
1944,2019,Phrae,5-9,0,0,0,0,0,1,0,29
1945,2019,Phrae,60,0,0,0,0,0,0,1,39
1946,2019,Phuket,0-4,1,0,0,0,0,0,0,29
1947,2019,Phuket,10-14,0,1,0,0,0,0,0,78
1948,2019,Phuket,15-24,0,0,1,0,0,0,0,130
1949,2019,Phuket,25-34,0,0,0,1,0,0,0,140
1950,2019,Phuket,35-59,0,0,0,0,1,0,0,130
1951,2019,Phuket,5-9,0,0,0,0,0,1,0,51
1952,2019,Phuket,60,0,0,0,0,0,0,1,27
1953,2019,Prachin Buri,0-4,1,0,0,0,0,0,0,77
1954,2019,Prachin Buri,10-14,0,1,0,0,0,0,0,328
1955,2019,Prachin Buri,15-24,0,0,1,0,0,0,0,381
1956,2019,Prachin Buri,25-34,0,0,0,1,0,0,0,236
1957,2019,Prachin Buri,35-59,0,0,0,0,1,0,0,176
1958,2019,Prachin Buri,5-9,0,0,0,0,0,1,0,235
1959,2019,Prachin Buri,60,0,0,0,0,0,0,1,34
1960,2019,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,21
1961,2019,Prachuap Khiri Khan,10-14,0,1,0,0,0,0,0,111
1962,2019,Prachuap Khiri Khan,15-24,0,0,1,0,0,0,0,180
1963,2019,Prachuap Khiri Khan,25-34,0,0,0,1,0,0,0,90
1964,2019,Prachuap Khiri Khan,35-59,0,0,0,0,1,0,0,83
1965,2019,Prachuap Khiri Khan,5-9,0,0,0,0,0,1,0,68
1966,2019,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,12
1967,2019,Ranong,0-4,1,0,0,0,0,0,0,11
1968,2019,Ranong,10-14,0,1,0,0,0,0,0,31
1969,2019,Ranong,15-24,0,0,1,0,0,0,0,54
1970,2019,Ranong,25-34,0,0,0,1,0,0,0,26
1971,2019,Ranong,35-59,0,0,0,0,1,0,0,35
1972,2019,Ranong,5-9,0,0,0,0,0,1,0,31
1973,2019,Ranong,60,0,0,0,0,0,0,1,6
1974,2019,Ratchaburi,0-4,1,0,0,0,0,0,0,88
1975,2019,Ratchaburi,10-14,0,1,0,0,0,0,0,475
1976,2019,Ratchaburi,15-24,0,0,1,0,0,0,0,567
1977,2019,Ratchaburi,25-34,0,0,0,1,0,0,0,300
1978,2019,Ratchaburi,35-59,0,0,0,0,1,0,0,240
1979,2019,Ratchaburi,5-9,0,0,0,0,0,1,0,329
1980,2019,Ratchaburi,60,0,0,0,0,0,0,1,49
1981,2019,Rayong,0-4,1,0,0,0,0,0,0,113
1982,2019,Rayong,10-14,0,1,0,0,0,0,0,425
1983,2019,Rayong,15-24,0,0,1,0,0,0,0,748
1984,2019,Rayong,25-34,0,0,0,1,0,0,0,568
1985,2019,Rayong,35-59,0,0,0,0,1,0,0,514
1986,2019,Rayong,5-9,0,0,0,0,0,1,0,293
1987,2019,Rayong,60,0,0,0,0,0,0,1,72
1988,2019,Roi Et,0-4,1,0,0,0,0,0,0,163
1989,2019,Roi Et,10-14,0,1,0,0,0,0,0,1120
1990,2019,Roi Et,15-24,0,0,1,0,0,0,0,1100
1991,2019,Roi Et,25-34,0,0,0,1,0,0,0,327
1992,2019,Roi Et,35-59,0,0,0,0,1,0,0,270
1993,2019,Roi Et,5-9,0,0,0,0,0,1,0,767
1994,2019,Roi Et,60,0,0,0,0,0,0,1,55
1995,2019,Sa kaeo,0-4,1,0,0,0,0,0,0,104
1996,2019,Sa kaeo,10-14,0,1,0,0,0,0,0,480
1997,2019,Sa kaeo,15-24,0,0,1,0,0,0,0,355
1998,2019,Sa kaeo,25-34,0,0,0,1,0,0,0,120
1999,2019,Sa kaeo,35-59,0,0,0,0,1,0,0,94
2000,2019,Sa kaeo,5-9,0,0,0,0,0,1,0,329
2001,2019,Sa kaeo,60,0,0,0,0,0,0,1,21
2002,2019,Sakon Nakhon,0-4,1,0,0,0,0,0,0,35
2003,2019,Sakon Nakhon,10-14,0,1,0,0,0,0,0,238
2004,2019,Sakon Nakhon,15-24,0,0,1,0,0,0,0,273
2005,2019,Sakon Nakhon,25-34,0,0,0,1,0,0,0,111
2006,2019,Sakon Nakhon,35-59,0,0,0,0,1,0,0,91
2007,2019,Sakon Nakhon,5-9,0,0,0,0,0,1,0,142
2008,2019,Sakon Nakhon,60,0,0,0,0,0,0,1,28
2009,2019,Samut Prakan,0-4,1,0,0,0,0,0,0,71
2010,2019,Samut Prakan,10-14,0,1,0,0,0,0,0,262
2011,2019,Samut Prakan,15-24,0,0,1,0,0,0,0,364
2012,2019,Samut Prakan,25-34,0,0,0,1,0,0,0,156
2013,2019,Samut Prakan,35-59,0,0,0,0,1,0,0,214
2014,2019,Samut Prakan,5-9,0,0,0,0,0,1,0,189
2015,2019,Samut Prakan,60,0,0,0,0,0,0,1,69
2016,2019,Samut Sakhon,0-4,1,0,0,0,0,0,0,130
2017,2019,Samut Sakhon,10-14,0,1,0,0,0,0,0,226
2018,2019,Samut Sakhon,15-24,0,0,1,0,0,0,0,297
2019,2019,Samut Sakhon,25-34,0,0,0,1,0,0,0,155
2020,2019,Samut Sakhon,35-59,0,0,0,0,1,0,0,222
2021,2019,Samut Sakhon,5-9,0,0,0,0,0,1,0,187
2022,2019,Samut Sakhon,60,0,0,0,0,0,0,1,59
2023,2019,Samut Songkhram,0-4,1,0,0,0,0,0,0,6
2024,2019,Samut Songkhram,10-14,0,1,0,0,0,0,0,41
2025,2019,Samut Songkhram,15-24,0,0,1,0,0,0,0,71
2026,2019,Samut Songkhram,25-34,0,0,0,1,0,0,0,60
2027,2019,Samut Songkhram,35-59,0,0,0,0,1,0,0,47
2028,2019,Samut Songkhram,5-9,0,0,0,0,0,1,0,20
2029,2019,Samut Songkhram,60,0,0,0,0,0,0,1,16
2030,2019,Saraburi,0-4,1,0,0,0,0,0,0,54
2031,2019,Saraburi,10-14,0,1,0,0,0,0,0,255
2032,2019,Saraburi,15-24,0,0,1,0,0,0,0,219
2033,2019,Saraburi,25-34,0,0,0,1,0,0,0,120
2034,2019,Saraburi,35-59,0,0,0,0,1,0,0,92
2035,2019,Saraburi,5-9,0,0,0,0,0,1,0,158
2036,2019,Saraburi,60,0,0,0,0,0,0,1,19
2037,2019,Satun,0-4,1,0,0,0,0,0,0,11
2038,2019,Satun,10-14,0,1,0,0,0,0,0,39
2039,2019,Satun,15-24,0,0,1,0,0,0,0,54
2040,2019,Satun,25-34,0,0,0,1,0,0,0,19
2041,2019,Satun,35-59,0,0,0,0,1,0,0,9
2042,2019,Satun,5-9,0,0,0,0,0,1,0,36
2043,2019,Satun,60,0,0,0,0,0,0,1,3
2044,2019,Si Sa Ket,0-4,1,0,0,0,0,0,0,150
2045,2019,Si Sa Ket,10-14,0,1,0,0,0,0,0,762
2046,2019,Si Sa Ket,15-24,0,0,1,0,0,0,0,676
2047,2019,Si Sa Ket,25-34,0,0,0,1,0,0,0,194
2048,2019,Si Sa Ket,35-59,0,0,0,0,1,0,0,166
2049,2019,Si Sa Ket,5-9,0,0,0,0,0,1,0,594
2050,2019,Si Sa Ket,60,0,0,0,0,0,0,1,53
2051,2019,Sing Buri,0-4,1,0,0,0,0,0,0,11
2052,2019,Sing Buri,10-14,0,1,0,0,0,0,0,70
2053,2019,Sing Buri,15-24,0,0,1,0,0,0,0,42
2054,2019,Sing Buri,25-34,0,0,0,1,0,0,0,21
2055,2019,Sing Buri,35-59,0,0,0,0,1,0,0,13
2056,2019,Sing Buri,5-9,0,0,0,0,0,1,0,34
2057,2019,Sing Buri,60,0,0,0,0,0,0,1,4
2058,2019,Songkhla,0-4,1,0,0,0,0,0,0,266
2059,2019,Songkhla,10-14,0,1,0,0,0,0,0,710
2060,2019,Songkhla,15-24,0,0,1,0,0,0,0,750
2061,2019,Songkhla,25-34,0,0,0,1,0,0,0,374
2062,2019,Songkhla,35-59,0,0,0,0,1,0,0,346
2063,2019,Songkhla,5-9,0,0,0,0,0,1,0,607
2064,2019,Songkhla,60,0,0,0,0,0,0,1,83
2065,2019,Sukhothai,0-4,1,0,0,0,0,0,0,36
2066,2019,Sukhothai,10-14,0,1,0,0,0,0,0,170
2067,2019,Sukhothai,15-24,0,0,1,0,0,0,0,169
2068,2019,Sukhothai,25-34,0,0,0,1,0,0,0,86
2069,2019,Sukhothai,35-59,0,0,0,0,1,0,0,93
2070,2019,Sukhothai,5-9,0,0,0,0,0,1,0,115
2071,2019,Sukhothai,60,0,0,0,0,0,0,1,23
2072,2019,Suphan Buri,0-4,1,0,0,0,0,0,0,38
2073,2019,Suphan Buri,10-14,0,1,0,0,0,0,0,150
2074,2019,Suphan Buri,15-24,0,0,1,0,0,0,0,180
2075,2019,Suphan Buri,25-34,0,0,0,1,0,0,0,118
2076,2019,Suphan Buri,35-59,0,0,0,0,1,0,0,97
2077,2019,Suphan Buri,5-9,0,0,0,0,0,1,0,95
2078,2019,Suphan Buri,60,0,0,0,0,0,0,1,30
2079,2019,Surat Thani,0-4,1,0,0,0,0,0,0,37
2080,2019,Surat Thani,10-14,0,1,0,0,0,0,0,94
2081,2019,Surat Thani,15-24,0,0,1,0,0,0,0,164
2082,2019,Surat Thani,25-34,0,0,0,1,0,0,0,77
2083,2019,Surat Thani,35-59,0,0,0,0,1,0,0,71
2084,2019,Surat Thani,5-9,0,0,0,0,0,1,0,102
2085,2019,Surat Thani,60,0,0,0,0,0,0,1,8
2086,2019,Surin,0-4,1,0,0,0,0,0,0,248
2087,2019,Surin,10-14,0,1,0,0,0,0,0,1273
2088,2019,Surin,15-24,0,0,1,0,0,0,0,708
2089,2019,Surin,25-34,0,0,0,1,0,0,0,205
2090,2019,Surin,35-59,0,0,0,0,1,0,0,208
2091,2019,Surin,5-9,0,0,0,0,0,1,0,1081
2092,2019,Surin,60,0,0,0,0,0,0,1,64
2093,2019,Tak,0-4,1,0,0,0,0,0,0,63
2094,2019,Tak,10-14,0,1,0,0,0,0,0,224
2095,2019,Tak,15-24,0,0,1,0,0,0,0,314
2096,2019,Tak,25-34,0,0,0,1,0,0,0,230
2097,2019,Tak,35-59,0,0,0,0,1,0,0,279
2098,2019,Tak,5-9,0,0,0,0,0,1,0,151
2099,2019,Tak,60,0,0,0,0,0,0,1,76
2100,2019,Trang,0-4,1,0,0,0,0,0,0,21
2101,2019,Trang,10-14,0,1,0,0,0,0,0,120
2102,2019,Trang,15-24,0,0,1,0,0,0,0,236
2103,2019,Trang,25-34,0,0,0,1,0,0,0,101
2104,2019,Trang,35-59,0,0,0,0,1,0,0,122
2105,2019,Trang,5-9,0,0,0,0,0,1,0,78
2106,2019,Trang,60,0,0,0,0,0,0,1,25
2107,2019,Trat,0-4,1,0,0,0,0,0,0,32
2108,2019,Trat,10-14,0,1,0,0,0,0,0,117
2109,2019,Trat,15-24,0,0,1,0,0,0,0,144
2110,2019,Trat,25-34,0,0,0,1,0,0,0,118
2111,2019,Trat,35-59,0,0,0,0,1,0,0,96
2112,2019,Trat,5-9,0,0,0,0,0,1,0,111
