year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count
2020,Loei,15-24,0,0,0,1,0,0,0,226
2020,Loei,25-34,0,0,0,0,1,0,0,81
2020,Loei,35-59,0,0,0,0,0,1,0,92
2020,Loei,5-9,0,1,0,0,0,0,0,178
2020,Loei,60,0,0,0,0,0,0,1,38
2020,Lop Buri,0-4,1,0,0,0,0,0,0,55
2020,Lop Buri,10-14,0,0,1,0,0,0,0,221
2020,Lop Buri,15-24,0,0,0,1,0,0,0,306
2020,Lop Buri,25-34,0,0,0,0,1,0,0,147
2020,Lop Buri,35-59,0,0,0,0,0,1,0,132
2020,Lop Buri,5-9,0,1,0,0,0,0,0,148
2020,Lop Buri,60,0,0,0,0,0,0,1,37
2020,Mae Hong Son,0-4,1,0,0,0,0,0,0,60
2020,Mae Hong Son,10-14,0,0,1,0,0,0,0,231
2020,Mae Hong Son,15-24,0,0,0,1,0,0,0,373
2020,Mae Hong Son,25-34,0,0,0,0,1,0,0,290
2020,Mae Hong Son,35-59,0,0,0,0,0,1,0,399
2020,Mae Hong Son,5-9,0,1,0,0,0,0,0,145
2020,Mae Hong Son,60,0,0,0,0,0,0,1,103
2020,Maha Sarakham,0-4,1,0,0,0,0,0,0,74
2020,Maha Sarakham,10-14,0,0,1,0,0,0,0,402
2020,Maha Sarakham,15-24,0,0,0,1,0,0,0,405
2020,Maha Sarakham,25-34,0,0,0,0,1,0,0,123
2020,Maha Sarakham,35-59,0,0,0,0,0,1,0,88
2020,Maha Sarakham,5-9,0,1,0,0,0,0,0,292
2020,Maha Sarakham,60,0,0,0,0,0,0,1,16
2020,Mukdahan,0-4,1,0,0,0,0,0,0,23
2020,Mukdahan,10-14,0,0,1,0,0,0,0,91
2020,Mukdahan,15-24,0,0,0,1,0,0,0,138
2020,Mukdahan,25-34,0,0,0,0,1,0,0,57
2020,Mukdahan,35-59,0,0,0,0,0,1,0,49
2020,Mukdahan,5-9,0,1,0,0,0,0,0,72
2020,Mukdahan,60,0,0,0,0,0,0,1,8
2020,Nakhon Nayok,0-4,1,0,0,0,0,0,0,5
2020,Nakhon Nayok,10-14,0,0,1,0,0,0,0,28
2020,Nakhon Nayok,15-24,0,0,0,1,0,0,0,35
2020,Nakhon Nayok,25-34,0,0,0,0,1,0,0,15
2020,Nakhon Nayok,35-59,0,0,0,0,0,1,0,9
2020,Nakhon Nayok,5-9,0,1,0,0,0,0,0,18
2020,Nakhon Nayok,60,0,0,0,0,0,0,1,4
2020,Nakhon Pathom,0-4,1,0,0,0,0,0,0,48
2020,Nakhon Pathom,10-14,0,0,1,0,0,0,0,156
2020,Nakhon Pathom,15-24,0,0,0,1,0,0,0,278
2020,Nakhon Pathom,25-34,0,0,0,0,1,0,0,144
2020,Nakhon Pathom,35-59,0,0,0,0,0,1,0,138
2020,Nakhon Pathom,5-9,0,1,0,0,0,0,0,103
2020,Nakhon Pathom,60,0,0,0,0,0,0,1,59
2020,Nakhon Phanom,0-4,1,0,0,0,0,0,0,29
2020,Nakhon Phanom,10-14,0,0,1,0,0,0,0,127
2020,Nakhon Phanom,15-24,0,0,0,1,0,0,0,130
2020,Nakhon Phanom,25-34,0,0,0,0,1,0,0,36
2020,Nakhon Phanom,35-59,0,0,0,0,0,1,0,47
2020,Nakhon Phanom,5-9,0,1,0,0,0,0,0,70
2020,Nakhon Phanom,60,0,0,0,0,0,0,1,13
2020,Nakhon Ratchasima,0-4,1,0,0,0,0,0,0,420
2020,Nakhon Ratchasima,10-14,0,0,1,0,0,0,0,1517
2020,Nakhon Ratchasima,15-24,0,0,0,1,0,0,0,1693
2020,Nakhon Ratchasima,25-34,0,0,0,0,1,0,0,694
2020,Nakhon Ratchasima,35-59,0,0,0,0,0,1,0,573
2020,Nakhon Ratchasima,5-9,0,1,0,0,0,0,0,1149
2020,Nakhon Ratchasima,60,0,0,0,0,0,0,1,156
2020,Nakhon Sawan,0-4,1,0,0,0,0,0,0,87
2020,Nakhon Sawan,10-14,0,0,1,0,0,0,0,263
2020,Nakhon Sawan,15-24,0,0,0,1,0,0,0,311
2020,Nakhon Sawan,25-34,0,0,0,0,1,0,0,164
2020,Nakhon Sawan,35-59,0,0,0,0,0,1,0,147
2020,Nakhon Sawan,5-9,0,1,0,0,0,0,0,217
2020,Nakhon Sawan,60,0,0,0,0,0,0,1,41
2020,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,77
2020,Nakhon Si Thammarat,10-14,0,0,1,0,0,0,0,188
2020,Nakhon Si Thammarat,15-24,0,0,0,1,0,0,0,226
2020,Nakhon Si Thammarat,25-34,0,0,0,0,1,0,0,108
2020,Nakhon Si Thammarat,35-59,0,0,0,0,0,1,0,110
2020,Nakhon Si Thammarat,5-9,0,1,0,0,0,0,0,146
2020,Nakhon Si Thammarat,60,0,0,0,0,0,0,1,44
2020,Nan,0-4,1,0,0,0,0,0,0,6
2020,Nan,10-14,0,0,1,0,0,0,0,37
2020,Nan,15-24,0,0,0,1,0,0,0,64
2020,Nan,25-34,0,0,0,0,1,0,0,46
2020,Nan,35-59,0,0,0,0,0,1,0,96
2020,Nan,5-9,0,1,0,0,0,0,0,16
2020,Nan,60,0,0,0,0,0,0,1,29
2020,Narathiwat,0-4,1,0,0,0,0,0,0,23
2020,Narathiwat,10-14,0,0,1,0,0,0,0,82
2020,Narathiwat,15-24,0,0,0,1,0,0,0,147
2020,Narathiwat,25-34,0,0,0,0,1,0,0,117
2020,Narathiwat,35-59,0,0,0,0,0,1,0,145
2020,Narathiwat,5-9,0,1,0,0,0,0,0,80
2020,Narathiwat,60,0,0,0,0,0,0,1,33
2020,Nong Bua Lam Phu,0-4,1,0,0,0,0,0,0,20
2020,Nong Bua Lam Phu,10-14,0,0,1,0,0,0,0,102
2020,Nong Bua Lam Phu,15-24,0,0,0,1,0,0,0,73
2020,Nong Bua Lam Phu,25-34,0,0,0,0,1,0,0,29
2020,Nong Bua Lam Phu,35-59,0,0,0,0,0,1,0,22
2020,Nong Bua Lam Phu,5-9,0,1,0,0,0,0,0,46
2020,Nong Bua Lam Phu,60,0,0,0,0,0,0,1,5
2020,Nong Khai,0-4,1,0,0,0,0,0,0,22
2020,Nong Khai,10-14,0,0,1,0,0,0,0,137
2020,Nong Khai,15-24,0,0,0,1,0,0,0,151
2020,Nong Khai,25-34,0,0,0,0,1,0,0,59
2020,Nong Khai,35-59,0,0,0,0,0,1,0,56
2020,Nong Khai,5-9,0,1,0,0,0,0,0,93
2020,Nong Khai,60,0,0,0,0,0,0,1,9
2020,Nonthaburi,0-4,1,0,0,0,0,0,0,29
2020,Nonthaburi,10-14,0,0,1,0,0,0,0,107
2020,Nonthaburi,15-24,0,0,0,1,0,0,0,199
2020,Nonthaburi,25-34,0,0,0,0,1,0,0,128
2020,Nonthaburi,35-59,0,0,0,0,0,1,0,152
2020,Nonthaburi,5-9,0,1,0,0,0,0,0,67
2020,Nonthaburi,60,0,0,0,0,0,0,1,44
2020,Pathum Thani,0-4,1,0,0,0,0,0,0,15
2020,Pathum Thani,10-14,0,0,1,0,0,0,0,89
2020,Pathum Thani,15-24,0,0,0,1,0,0,0,108
2020,Pathum Thani,25-34,0,0,0,0,1,0,0,36
2020,Pathum Thani,35-59,0,0,0,0,0,1,0,53
2020,Pathum Thani,5-9,0,1,0,0,0,0,0,46
2020,Pathum Thani,60,0,0,0,0,0,0,1,19
2020,Pattani,0-4,1,0,0,0,0,0,0,50
2020,Pattani,10-14,0,0,1,0,0,0,0,104
2020,Pattani,15-24,0,0,0,1,0,0,0,145
2020,Pattani,25-34,0,0,0,0,1,0,0,64
2020,Pattani,35-59,0,0,0,0,0,1,0,49
2020,Pattani,5-9,0,1,0,0,0,0,0,115
2020,Pattani,60,0,0,0,0,0,0,1,14
2020,Phang-nga,0-4,1,0,0,0,0,0,0,26
2020,Phang-nga,10-14,0,0,1,0,0,0,0,49
2020,Phang-nga,15-24,0,0,0,1,0,0,0,40
2020,Phang-nga,25-34,0,0,0,0,1,0,0,35
2020,Phang-nga,35-59,0,0,0,0,0,1,0,43
2020,Phang-nga,5-9,0,1,0,0,0,0,0,38
2020,Phang-nga,60,0,0,0,0,0,0,1,11
2020,Phatthalung,0-4,1,0,0,0,0,0,0,5
2020,Phatthalung,10-14,0,0,1,0,0,0,0,25
2020,Phatthalung,15-24,0,0,0,1,0,0,0,66
2020,Phatthalung,25-34,0,0,0,0,1,0,0,29
2020,Phatthalung,35-59,0,0,0,0,0,1,0,34
2020,Phatthalung,5-9,0,1,0,0,0,0,0,17
2020,Phatthalung,60,0,0,0,0,0,0,1,7
2020,Phayao,0-4,1,0,0,0,0,0,0,8
2020,Phayao,10-14,0,0,1,0,0,0,0,14
2020,Phayao,15-24,0,0,0,1,0,0,0,63
2020,Phayao,25-34,0,0,0,0,1,0,0,33
2020,Phayao,35-59,0,0,0,0,0,1,0,72
2020,Phayao,5-9,0,1,0,0,0,0,0,12
2020,Phayao,60,0,0,0,0,0,0,1,38
2020,Phetchabun,0-4,1,0,0,0,0,0,0,58
2020,Phetchabun,10-14,0,0,1,0,0,0,0,320
2020,Phetchabun,15-24,0,0,0,1,0,0,0,356
2020,Phetchabun,25-34,0,0,0,0,1,0,0,154
2020,Phetchabun,35-59,0,0,0,0,0,1,0,166
2020,Phetchabun,5-9,0,1,0,0,0,0,0,214
2020,Phetchabun,60,0,0,0,0,0,0,1,42
2020,Phetchaburi,0-4,1,0,0,0,0,0,0,41
2020,Phetchaburi,10-14,0,0,1,0,0,0,0,61
2020,Phetchaburi,15-24,0,0,0,1,0,0,0,99
2020,Phetchaburi,25-34,0,0,0,0,1,0,0,59
2020,Phetchaburi,35-59,0,0,0,0,0,1,0,44
2020,Phetchaburi,5-9,0,1,0,0,0,0,0,44
2020,Phetchaburi,60,0,0,0,0,0,0,1,20
2020,Phichit,0-4,1,0,0,0,0,0,0,19
2020,Phichit,10-14,0,0,1,0,0,0,0,89
2020,Phichit,15-24,0,0,0,1,0,0,0,113
2020,Phichit,25-34,0,0,0,0,1,0,0,48
2020,Phichit,35-59,0,0,0,0,0,1,0,56
2020,Phichit,5-9,0,1,0,0,0,0,0,40
2020,Phichit,60,0,0,0,0,0,0,1,18
2020,Phitsanulok,0-4,1,0,0,0,0,0,0,27
2020,Phitsanulok,10-14,0,0,1,0,0,0,0,193
2020,Phitsanulok,15-24,0,0,0,1,0,0,0,238
2020,Phitsanulok,25-34,0,0,0,0,1,0,0,143
2020,Phitsanulok,35-59,0,0,0,0,0,1,0,155
2020,Phitsanulok,5-9,0,1,0,0,0,0,0,110
2020,Phitsanulok,60,0,0,0,0,0,0,1,34
2020,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,35
2020,Phra Nakhon Si Ayutthaya,10-14,0,0,1,0,0,0,0,109
2020,Phra Nakhon Si Ayutthaya,15-24,0,0,0,1,0,0,0,160
2020,Phra Nakhon Si Ayutthaya,25-34,0,0,0,0,1,0,0,77
2020,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,0,1,0,69
2020,Phra Nakhon Si Ayutthaya,5-9,0,1,0,0,0,0,0,73
2020,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,35
2020,Phrae,0-4,1,0,0,0,0,0,0,2
2020,Phrae,10-14,0,0,1,0,0,0,0,26
2020,Phrae,15-24,0,0,0,1,0,0,0,45
2020,Phrae,25-34,0,0,0,0,1,0,0,27
2020,Phrae,35-59,0,0,0,0,0,1,0,58
2020,Phrae,5-9,0,1,0,0,0,0,0,17
2020,Phrae,60,0,0,0,0,0,0,1,30
2020,Phuket,0-4,1,0,0,0,0,0,0,10
2020,Phuket,10-14,0,0,1,0,0,0,0,28
2020,Phuket,15-24,0,0,0,1,0,0,0,31
2020,Phuket,25-34,0,0,0,0,1,0,0,40
2020,Phuket,35-59,0,0,0,0,0,1,0,43
2020,Phuket,5-9,0,1,0,0,0,0,0,17
2020,Phuket,60,0,0,0,0,0,0,1,8
2020,Prachin Buri,0-4,1,0,0,0,0,0,0,33
2020,Prachin Buri,10-14,0,0,1,0,0,0,0,99
2020,Prachin Buri,15-24,0,0,0,1,0,0,0,141
2020,Prachin Buri,25-34,0,0,0,0,1,0,0,110
2020,Prachin Buri,35-59,0,0,0,0,0,1,0,81
2020,Prachin Buri,5-9,0,1,0,0,0,0,0,67
2020,Prachin Buri,60,0,0,0,0,0,0,1,25
2020,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,4
2020,Prachuap Khiri Khan,10-14,0,0,1,0,0,0,0,38
2020,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,62
2020,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,39
2020,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,33
2020,Prachuap Khiri Khan,5-9,0,1,0,0,0,0,0,26
2020,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,4
2020,Ranong,0-4,1,0,0,0,0,0,0,5
2020,Ranong,10-14,0,0,1,0,0,0,0,34
2020,Ranong,15-24,0,0,0,1,0,0,0,34
2020,Ranong,25-34,0,0,0,0,1,0,0,28
2020,Ranong,35-59,0,0,0,0,0,1,0,27
2020,Ranong,5-9,0,1,0,0,0,0,0,19
2020,Ranong,60,0,0,0,0,0,0,1,3
2020,Ratchaburi,0-4,1,0,0,0,0,0,0,60
2020,Ratchaburi,10-14,0,0,1,0,0,0,0,215
2020,Ratchaburi,15-24,0,0,0,1,0,0,0,271
2020,Ratchaburi,25-34,0,0,0,0,1,0,0,140
2020,Ratchaburi,35-59,0,0,0,0,0,1,0,173
2020,Ratchaburi,5-9,0,1,0,0,0,0,0,109
2020,Ratchaburi,60,0,0,0,0,0,0,1,38
2020,Rayong,0-4,1,0,0,0,0,0,0,123
2020,Rayong,10-14,0,0,1,0,0,0,0,384
2020,Rayong,15-24,0,0,0,1,0,0,0,604
2020,Rayong,25-34,0,0,0,0,1,0,0,472
2020,Rayong,35-59,0,0,0,0,0,1,0,423
2020,Rayong,5-9,0,1,0,0,0,0,0,300
2020,Rayong,60,0,0,0,0,0,0,1,51
2020,Roi Et,0-4,1,0,0,0,0,0,0,81
2020,Roi Et,10-14,0,0,1,0,0,0,0,440
2020,Roi Et,15-24,0,0,0,1,0,0,0,493
2020,Roi Et,25-34,0,0,0,0,1,0,0,173
2020,Roi Et,35-59,0,0,0,0,0,1,0,114
2020,Roi Et,5-9,0,1,0,0,0,0,0,309
2020,Roi Et,60,0,0,0,0,0,0,1,27
2020,Sa kaeo,0-4,1,0,0,0,0,0,0,25
2020,Sa kaeo,10-14,0,0,1,0,0,0,0,156
2020,Sa kaeo,15-24,0,0,0,1,0,0,0,123
2020,Sa kaeo,25-34,0,0,0,0,1,0,0,62
2020,Sa kaeo,35-59,0,0,0,0,0,1,0,34
2020,Sa kaeo,5-9,0,1,0,0,0,0,0,109
2020,Sa kaeo,60,0,0,0,0,0,0,1,8
2020,Sakon Nakhon,0-4,1,0,0,0,0,0,0,19
2020,Sakon Nakhon,10-14,0,0,1,0,0,0,0,95
2020,Sakon Nakhon,15-24,0,0,0,1,0,0,0,63
2020,Sakon Nakhon,25-34,0,0,0,0,1,0,0,37
2020,Sakon Nakhon,35-59,0,0,0,0,0,1,0,43
2020,Sakon Nakhon,5-9,0,1,0,0,0,0,0,61
2020,Sakon Nakhon,60,0,0,0,0,0,0,1,17
2020,Samut Prakan,0-4,1,0,0,0,0,0,0,55
2020,Samut Prakan,10-14,0,0,1,0,0,0,0,192
2020,Samut Prakan,15-24,0,0,0,1,0,0,0,188
2020,Samut Prakan,25-34,0,0,0,0,1,0,0,73
2020,Samut Prakan,35-59,0,0,0,0,0,1,0,89
2020,Samut Prakan,5-9,0,1,0,0,0,0,0,105
2020,Samut Prakan,60,0,0,0,0,0,0,1,33
2020,Samut Sakhon,0-4,1,0,0,0,0,0,0,31
2020,Samut Sakhon,10-14,0,0,1,0,0,0,0,87
2020,Samut Sakhon,15-24,0,0,0,1,0,0,0,129
2020,Samut Sakhon,25-34,0,0,0,0,1,0,0,91
2020,Samut Sakhon,35-59,0,0,0,0,0,1,0,104
2020,Samut Sakhon,5-9,0,1,0,0,0,0,0,72
2020,Samut Sakhon,60,0,0,0,0,0,0,1,19
2020,Samut Songkhram,0-4,1,0,0,0,0,0,0,0
2020,Samut Songkhram,10-14,0,0,1,0,0,0,0,5
2020,Samut Songkhram,15-24,0,0,0,1,0,0,0,13
2020,Samut Songkhram,25-34,0,0,0,0,1,0,0,19
2020,Samut Songkhram,35-59,0,0,0,0,0,1,0,20
2020,Samut Songkhram,5-9,0,1,0,0,0,0,0,10
2020,Samut Songkhram,60,0,0,0,0,0,0,1,2
2020,Saraburi,0-4,1,0,0,0,0,0,0,15
2020,Saraburi,10-14,0,0,1,0,0,0,0,139
2020,Saraburi,15-24,0,0,0,1,0,0,0,173
2020,Saraburi,25-34,0,0,0,0,1,0,0,87
2020,Saraburi,35-59,0,0,0,0,0,1,0,98
2020,Saraburi,5-9,0,1,0,0,0,0,0,76
2020,Saraburi,60,0,0,0,0,0,0,1,20
2020,Satun,0-4,1,0,0,0,0,0,0,5
2020,Satun,10-14,0,0,1,0,0,0,0,11
2020,Satun,15-24,0,0,0,1,0,0,0,13
2020,Satun,25-34,0,0,0,0,1,0,0,3
2020,Satun,35-59,0,0,0,0,0,1,0,9
2020,Satun,5-9,0,1,0,0,0,0,0,11
2020,Satun,60,0,0,0,0,0,0,1,0
2020,Si Sa Ket,0-4,1,0,0,0,0,0,0,45
2020,Si Sa Ket,10-14,0,0,1,0,0,0,0,300
2020,Si Sa Ket,15-24,0,0,0,1,0,0,0,267
2020,Si Sa Ket,25-34,0,0,0,0,1,0,0,110
2020,Si Sa Ket,35-59,0,0,0,0,0,1,0,109
2020,Si Sa Ket,5-9,0,1,0,0,0,0,0,173
2020,Si Sa Ket,60,0,0,0,0,0,0,1,24
2020,Sing Buri,0-4,1,0,0,0,0,0,0,14
2020,Sing Buri,10-14,0,0,1,0,0,0,0,86
2020,Sing Buri,15-24,0,0,0,1,0,0,0,75
2020,Sing Buri,25-34,0,0,0,0,1,0,0,44
2020,Sing Buri,35-59,0,0,0,0,0,1,0,36
2020,Sing Buri,5-9,0,1,0,0,0,0,0,47
2020,Sing Buri,60,0,0,0,0,0,0,1,11
2020,Songkhla,0-4,1,0,0,0,0,0,0,86
2020,Songkhla,10-14,0,0,1,0,0,0,0,248
2020,Songkhla,15-24,0,0,0,1,0,0,0,339
2020,Songkhla,25-34,0,0,0,0,1,0,0,164
2020,Songkhla,35-59,0,0,0,0,0,1,0,170
2020,Songkhla,5-9,0,1,0,0,0,0,0,222
2020,Songkhla,60,0,0,0,0,0,0,1,23
2020,Sukhothai,0-4,1,0,0,0,0,0,0,37
2020,Sukhothai,10-14,0,0,1,0,0,0,0,206
2020,Sukhothai,15-24,0,0,0,1,0,0,0,217
2020,Sukhothai,25-34,0,0,0,0,1,0,0,87
2020,Sukhothai,35-59,0,0,0,0,0,1,0,54
2020,Sukhothai,5-9,0,1,0,0,0,0,0,84
2020,Sukhothai,60,0,0,0,0,0,0,1,16
2020,Suphan Buri,0-4,1,0,0,0,0,0,0,38
2020,Suphan Buri,10-14,0,0,1,0,0,0,0,138
2020,Suphan Buri,15-24,0,0,0,1,0,0,0,185
2020,Suphan Buri,25-34,0,0,0,0,1,0,0,117
2020,Suphan Buri,35-59,0,0,0,0,0,1,0,147
2020,Suphan Buri,5-9,0,1,0,0,0,0,0,83
2020,Suphan Buri,60,0,0,0,0,0,0,1,28
2020,Surat Thani,0-4,1,0,0,0,0,0,0,28
2020,Surat Thani,10-14,0,0,1,0,0,0,0,82
2020,Surat Thani,15-24,0,0,0,1,0,0,0,90
2020,Surat Thani,25-34,0,0,0,0,1,0,0,49
2020,Surat Thani,35-59,0,0,0,0,0,1,0,52
2020,Surat Thani,5-9,0,1,0,0,0,0,0,56
2020,Surat Thani,60,0,0,0,0,0,0,1,10
2020,Surin,0-4,1,0,0,0,0,0,0,134
2020,Surin,10-14,0,0,1,0,0,0,0,738
2020,Surin,15-24,0,0,0,1,0,0,0,540
2020,Surin,25-34,0,0,0,0,1,0,0,216
2020,Surin,35-59,0,0,0,0,0,1,0,252
2020,Surin,5-9,0,1,0,0,0,0,0,556
2020,Surin,60,0,0,0,0,0,0,1,51
2020,Tak,0-4,1,0,0,0,0,0,0,24
2020,Tak,10-14,0,0,1,0,0,0,0,123
2020,Tak,15-24,0,0,0,1,0,0,0,200
2020,Tak,25-34,0,0,0,0,1,0,0,147
2020,Tak,35-59,0,0,0,0,0,1,0,152
2020,Tak,5-9,0,1,0,0,0,0,0,55
2020,Tak,60,0,0,0,0,0,0,1,51
2020,Trang,0-4,1,0,0,0,0,0,0,17
2020,Trang,10-14,0,0,1,0,0,0,0,84
2020,Trang,15-24,0,0,0,1,0,0,0,170
2020,Trang,25-34,0,0,0,0,1,0,0,78
2020,Trang,35-59,0,0,0,0,0,1,0,98
2020,Trang,5-9,0,1,0,0,0,0,0,43
2020,Trang,60,0,0,0,0,0,0,1,20
2020,Trat,0-4,1,0,0,0,0,0,0,12
2020,Trat,10-14,0,0,1,0,0,0,0,45
2020,Trat,15-24,0,0,0,1,0,0,0,29
2020,Trat,25-34,0,0,0,0,1,0,0,36
2020,Trat,35-59,0,0,0,0,0,1,0,29
2020,Trat,5-9,0,1,0,0,0,0,0,27
2020,Trat,60,0,0,0,0,0,0,1,5
2020,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,210
2020,Ubon Ratchathani,10-14,0,0,1,0,0,0,0,549
2020,Ubon Ratchathani,15-24,0,0,0,1,0,0,0,642
2020,Ubon Ratchathani,25-34,0,0,0,0,1,0,0,243
2020,Ubon Ratchathani,35-59,0,0,0,0,0,1,0,264
2020,Ubon Ratchathani,5-9,0,1,0,0,0,0,0,420
2020,Ubon Ratchathani,60,0,0,0,0,0,0,1,97
2020,Udon Thani,0-4,1,0,0,0,0,0,0,46
2020,Udon Thani,10-14,0,0,1,0,0,0,0,241
2020,Udon Thani,15-24,0,0,0,1,0,0,0,252
2020,Udon Thani,25-34,0,0,0,0,1,0,0,133
2020,Udon Thani,35-59,0,0,0,0,0,1,0,73
2020,Udon Thani,5-9,0,1,0,0,0,0,0,168
2020,Udon Thani,60,0,0,0,0,0,0,1,28
2020,Uthai Thani,0-4,1,0,0,0,0,0,0,10
2020,Uthai Thani,10-14,0,0,1,0,0,0,0,51
2020,Uthai Thani,15-24,0,0,0,1,0,0,0,60
2020,Uthai Thani,25-34,0,0,0,0,1,0,0,46
2020,Uthai Thani,35-59,0,0,0,0,0,1,0,39
2020,Uthai Thani,5-9,0,1,0,0,0,0,0,33
2020,Uthai Thani,60,0,0,0,0,0,0,1,8
2020,Uttaradit,0-4,1,0,0,0,0,0,0,16
2020,Uttaradit,10-14,0,0,1,0,0,0,0,126
2020,Uttaradit,15-24,0,0,0,1,0,0,0,165
2020,Uttaradit,25-34,0,0,0,0,1,0,0,86
2020,Uttaradit,35-59,0,0,0,0,0,1,0,104
2020,Uttaradit,5-9,0,1,0,0,0,0,0,68
2020,Uttaradit,60,0,0,0,0,0,0,1,22
2020,Yala,0-4,1,0,0,0,0,0,0,18
2020,Yala,10-14,0,0,1,0,0,0,0,79
2020,Yala,15-24,0,0,0,1,0,0,0,115
2020,Yala,25-34,0,0,0,0,1,0,0,69
2020,Yala,35-59,0,0,0,0,0,1,0,67
2020,Yala,5-9,0,1,0,0,0,0,0,74
2020,Yala,60,0,0,0,0,0,0,1,14
2020,Yasothon,0-4,1,0,0,0,0,0,0,17
2020,Yasothon,10-14,0,0,1,0,0,0,0,93
2020,Yasothon,15-24,0,0,0,1,0,0,0,90
2020,Yasothon,25-34,0,0,0,0,1,0,0,29
2020,Yasothon,35-59,0,0,0,0,0,1,0,41
2020,Yasothon,5-9,0,1,0,0,0,0,0,56
2020,Yasothon,60,0,0,0,0,0,0,1,12
2021,Amnat Charoen,0-4,1,0,0,0,0,0,0,0
2021,Amnat Charoen,10-14,0,0,1,0,0,0,0,1
2021,Amnat Charoen,15-24,0,0,0,1,0,0,0,4
2021,Amnat Charoen,25-34,0,0,0,0,1,0,0,0
2021,Amnat Charoen,35-59,0,0,0,0,0,1,0,0
2021,Amnat Charoen,5-9,0,1,0,0,0,0,0,0
2021,Amnat Charoen,60,0,0,0,0,0,0,1,0
2021,Ang Thong,0-4,1,0,0,0,0,0,0,2
2021,Ang Thong,10-14,0,0,1,0,0,0,0,3
2021,Ang Thong,15-24,0,0,0,1,0,0,0,3
2021,Ang Thong,25-34,0,0,0,0,1,0,0,4
2021,Ang Thong,35-59,0,0,0,0,0,1,0,5
2021,Ang Thong,5-9,0,1,0,0,0,0,0,2
2021,Ang Thong,60,0,0,0,0,0,0,1,1
2021,Bangkok,0-4,1,0,0,0,0,0,0,62
2021,Bangkok,10-14,0,0,1,0,0,0,0,159
2021,Bangkok,15-24,0,0,0,1,0,0,0,228
2021,Bangkok,25-34,0,0,0,0,1,0,0,214
2021,Bangkok,35-59,0,0,0,0,0,1,0,233
2021,Bangkok,5-9,0,1,0,0,0,0,0,108
2021,Bangkok,60,0,0,0,0,0,0,1,82
2021,Bueng Kan,0-4,1,0,0,0,0,0,0,0
2021,Bueng Kan,10-14,0,0,1,0,0,0,0,2
2021,Bueng Kan,15-24,0,0,0,1,0,0,0,4
2021,Bueng Kan,25-34,0,0,0,0,1,0,0,1
2021,Bueng Kan,35-59,0,0,0,0,0,1,0,3
2021,Bueng Kan,5-9,0,1,0,0,0,0,0,4
2021,Bueng Kan,60,0,0,0,0,0,0,1,0
2021,Buri Ram,0-4,1,0,0,0,0,0,0,4
2021,Buri Ram,10-14,0,0,1,0,0,0,0,4
2021,Buri Ram,15-24,0,0,0,1,0,0,0,7
2021,Buri Ram,25-34,0,0,0,0,1,0,0,3
2021,Buri Ram,35-59,0,0,0,0,0,1,0,5
2021,Buri Ram,5-9,0,1,0,0,0,0,0,6
2021,Buri Ram,60,0,0,0,0,0,0,1,0
2021,Chachoengsao,0-4,1,0,0,0,0,0,0,1
2021,Chachoengsao,10-14,0,0,1,0,0,0,0,1
2021,Chachoengsao,15-24,0,0,0,1,0,0,0,2
2021,Chachoengsao,25-34,0,0,0,0,1,0,0,3
2021,Chachoengsao,35-59,0,0,0,0,0,1,0,9
2021,Chachoengsao,5-9,0,1,0,0,0,0,0,2
2021,Chachoengsao,60,0,0,0,0,0,0,1,1
2021,Chai Nat,0-4,1,0,0,0,0,0,0,3
2021,Chai Nat,10-14,0,0,1,0,0,0,0,4
2021,Chai Nat,15-24,0,0,0,1,0,0,0,5
2021,Chai Nat,25-34,0,0,0,0,1,0,0,6
2021,Chai Nat,35-59,0,0,0,0,0,1,0,1
2021,Chai Nat,5-9,0,1,0,0,0,0,0,6
2021,Chai Nat,60,0,0,0,0,0,0,1,4
2021,Chaiyaphum,0-4,1,0,0,0,0,0,0,2
2021,Chaiyaphum,10-14,0,0,1,0,0,0,0,5
2021,Chaiyaphum,15-24,0,0,0,1,0,0,0,8
2021,Chaiyaphum,25-34,0,0,0,0,1,0,0,2
2021,Chaiyaphum,35-59,0,0,0,0,0,1,0,3
2021,Chaiyaphum,5-9,0,1,0,0,0,0,0,4
2021,Chaiyaphum,60,0,0,0,0,0,0,1,2
2021,Chanthaburi,0-4,1,0,0,0,0,0,0,4
2021,Chanthaburi,10-14,0,0,1,0,0,0,0,0
2021,Chanthaburi,15-24,0,0,0,1,0,0,0,3
2021,Chanthaburi,25-34,0,0,0,0,1,0,0,2
2021,Chanthaburi,35-59,0,0,0,0,0,1,0,2
2021,Chanthaburi,5-9,0,1,0,0,0,0,0,0
2021,Chanthaburi,60,0,0,0,0,0,0,1,0
